corpus	conv_id	token_id	token_span	audio	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIPasti	KPN025	1360-2	1360-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=1437759&end=1438544	no	_	_	_	eh // è più sensibile // mh // come xx // può darsi // xx // no per // per vedere com''è // sto sto sbiascicamento // non ho	capito	// mh // dopo chiara // vuoi andare a vedere in biblioteca? // oggi pomeriggio se trovi quel libro // sì // bisogna
KIPasti	KPN025	1476-1	1476-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=1560926&end=1561739	no	_	_	_	giorgia // mh // se venivi giù la facevamo con // con gio e l''ila // beh ma non v~ // non vengono loro più che altro // ma // hai	capito	poi? // o lo mangi o o // che // xxxx // no ti ha detto // ma mariarita // c''è stata una // xxxx // fai fai schifo dai // xx la fetta
KIPasti	KPN025	1505-0	1505-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=1582478&end=1582886	no	_	_	_	// ah xxxx // ma a me l''anna non l''ha detto // per telefono questa cosa // ma infatti dopo abbiamo richiamato l''anna //	capito?	// dicendole ma // se // preparassimo stasera e domani andassimo giù // ci viene a prendere la mamma di // eh // veronica lì
ParlaBO	PBA002	438-3	438-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=931590&end=934561	no	_	_	_	via boldrini // e via amendola // tipo all''incrocio tra via boldrini e via amendola // mh non ho già beh xx esatto // non hai	capito	però // faccio finta di // stazione // okay viale della stazione // ma // se // scusa eh già che ci sono bombardo di domande
ParlaBO	PBA002	587-0	587-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=1203360&end=1204383	no	_	_	_	imparare // sì soprattutto imparare // per po~ per poi però lavorare // in italia // ah okay proprio // sì xx //	capito	xx // quindi comunque // cosa volevo dire ah quindi comunque // ma se dovessi scegliere preferiresti tra l''altro
ParlaBO	PBC009	439-6	439-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=1750259&end=1753074	no	_	_	_	la città che cambiava // in un qualche modo han partecipato // ecco dopo è cambiato il modo // forse anch''io non avevo	capito	benissimo // io ero appassionata di capire la società come cambiava // e non è che abbiamo agito molto // è oggettivo //
ParlaBO	PBC009	1121-11	1121-11	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=5192420&end=5198100	no	_	_	_	// che è poi quello che torna anche nella testimonianza di mio padre // cioè io a un certo punto dice questa gente ha ha	capito	dov''è che stava la il il posto giusto? // che non vuol dire che erano più bravi degli altri // vuol dire che non era vero che
ParlaTO	PTB007	172-0	172-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=357546&end=361369	no	_	_	_	ha // ha iniziato a parlare il dialetto quando è diventata m~ // piùa~ anziana // mh // ecco // più anziana perché // e ha //	capito	lei che si stavano perdendo le tradizioni dei dialetti // e allora noi eravamo già grandi e già sposate // e e lei ha
ParlaTO	PTB007	197-7	197-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=419630&end=423693	no	_	_	_	// magari non lo parliamo bene però capirlo lo capiamo // lo capi~ ecco // eh // eh // e adesso io diventando più anziana ho	capito	che mia mamma aveva ragione // perché le tradizioni // non si dovrebbero perdere // eh // emh // volevo chiederti // se
ParlaTO	PTB007	1306-3	1306-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=2943893&end=2947007	no	_	_	_	giorni // a pranzo da me tutti i giorni non li vedo più e quindi // a una che queste sorprese non le piacciono // ecco abbiamo	capito	che // ecco // eh ho patito di questo ho patito // ecco e quindi // e invece c''è una cosa che avresti sempre voluto fare non so
ParlaTO	TOD2007	368-6	368-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=966185&end=972449	no	_	_	_	finita lì // a bon // persone che non avevi mai visto conosciuto prima venivano a dormire a casa tua // poi lei si vede che ha	capito	che non ci andava bene la cosa alla fine non gli ha fatti venire non so neanche se alla fine // se sian venuti o no a torino
KIPasti	KPN002	265-1	265-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN002&begin=677790&end=679410	no	_	_	_	// io sono un po'' english dentro // sei un po'' xx? // infatti pensavo di prendermi gli smalti quelli che usa la cris // ho	capito	gli smarties // smarties // // gli smarties che usa la cris~ // ma tanto era per provare la prima volta dai // che disastro
KIPasti	KPN002	516-3	516-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN002&begin=1256960&end=1259460	no	_	_	_	non so come si un cannolino con la crema tu cosa ti sei presa? // comunque la cosa importante // ho preso uno spritz // ah hai	capito	// no ora basta cibo pieno di zucchero // comunque la cosa importante è che quando vai a insegnare non devi mostrare che è
ParlaBO	PBA030	56-3	56-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=76881&end=77939	no	_	_	_	ogni anno più o meno // sì sì // ah beh // sì di liceo // bella xx // sì // ogni ogni tanto due // però // sì sì sì // okay okay	capito	// e voi adesso cosa fate studiate lavorate ehm? // sì // sì studiamo entrambi io faccio fisica // mh okay // eh // e io
ParlaBO	PBA030	427-2	427-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=679900&end=680706	no	_	_	_	con gli animali con i cavalli tipo // // ah bello // no è molto bello // e anche là vengono persone mh da tutte le parti // ho ho	capito	// cioè da tutte le parti poi xx // vabbè nel nel circondario è quello sì sì // in zona // non // esatto esatto // // ehm mh // sì
ParlaBO	PBA030	583-4	583-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=898414&end=899172	no	_	_	_	a a queste differenze comunque // ho capito // e io so che eh i vostri genitori // eh non sono nati qua // da quello che ho	capito	// no calabresi // e voi però avete mai avuto contatti con cioé con la mh // non so come come come funziona quindi non
ParlaBO	PBA030	990-1	990-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=1526841&end=1532381	no	_	_	_	che magari avete visto dell''università di bologna che magari conoscendo altre persone di altre università // avete	capito	che non lo so non vi piacciono che cambiereste generalmente problemi legati a questo // all''università di bologna // mh
ParlaBO	PBA030	1402-1	1402-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=2176745&end=2177267	no	_	_	_	sì // però mh se ci fossero più opportunità anche al sud io mh ce lo farei un pensierino // più centralizzata // okay // ho	capito	// anche perchè s~ si vive meglio secondo me // infiliamo medicina me~ medici~ medicina in calabria // è più felice // eh
ParlaBO	PBB009	635-2	635-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=1575560&end=1579575	no	_	_	_	di me ho già scattato il fatto che me ne volevo andare // mhmh // sì // perchè immaginavo che comunque non av~ cioè // a~ ho	capito	che stavo lì perchè // c''erano dei cioè era più il lato affettivo non solo con lei ma anche col gruppo di amici che si era
ParlaBO	PBB009	1356-4	1356-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3281485&end=3282515	no	_	_	_	devi // eh inglobarla no? dargli una forma // sì // che non è più // hai capito un po''? non so se mi sono spiegata // sì sì sì ho	capito	// no no ho capito sì sì // è molto molto // però sì rispetto alle altre città cioè voglio dire che qui alla sera // sì xxx sì sì
ParlaBO	PBB009	1487-8	1487-8	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=3531434&end=3537112	no	_	_	_	che avevan aperto le le // le botteghe no e pri~ e prima molti erano // sì // stavano dove c''era la droga insomma hai	capito	quindi si riforni~ facevano anche le coltellate inso~ // mhmh // sì // adesso t~ adesso c''è la movida // mh // a me va bene
KIP	TOC1002	15-5	15-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1002&begin=55431&end=58085	no	_	_	_	delegato // aspetti aspetti aspetti // qui siamo in società di persone eh non di capitali // ah sc~ n~ n~ avevo	capito	nelle società di di capitali // scusi // persone // società eh ehdi di persone quindi s~ mh // ehmh abbiamo diversi casi
KIP	BOA3003	47-2	47-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=98970&end=101745	no	_	_	_	ah ah ah quello dimh // quindi non fi~ // ah quello di // // non finisc~ // quello // quel~ non finisce più // quello // ehm ho	capito	solo adesso perché si chiama spiaggia di pagine // perché lo fanno a riccione // non è spiaggia di riccione eh // spiaggia
KIP	BOA3003	317-3	317-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=504413&end=505568	no	_	_	_	parte e mi venne tutto addosso a me mi fece il bagno con l'' olio // con quest'' olio è bruttissimo // // no xx // le scappò hai	capito?	// mi fece il bagno con l'' olio // oh raga io lo metto tutto tanto il colesterolo non è mai abbastanza nella vita // e si fece
KIP	BOA3003	617-15	617-15	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=1059555&end=1065288	yes	_	Filler	_	di vino in mano // la colazione dei campioni // e poi durante quando xx doveva andare via non ha neanche voluto pagare cioè	capito	cioè nel senso che sì non diceva cioè abbiamo tipo // allora noi abbiamo delle grazie ele // niente // abbiamo delle sorte
KIP	BOA3003	1205-2	1205-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=2017686&end=2019556	no	_	_	_	spiaggia dimh spiaggia dipagine? // spiaggia di pagine // no ragazze veramente ma sono ne sono successe di ogni // che ho	capito	perché si chiama spiaggia di pagine // perché? // spiaggia riccione non avevo capito // ma le è di riccionei lo coneh cioè
KIP	BOA3003	1224-6	1224-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=2054985&end=2057735	no	_	_	_	fa azzurri poi c'' ha vari fra~ sorelle barra fratelli // lei c'' ha una sorella // più grande // bi~ e bionda allora ho	capito	chi è la marianna allora adesso // almeno quest'' estate era bionda qundo l'' ho vista io faccio confusione perché tu fa
KIP	BOA3003	1352-2	1352-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=2344293&end=2344957	no	_	_	_	dei ragazzi? si chiama festival di letteratura per ragazzi // a me a volte sembra di sognare // no ma purtroppo // cioè hai	capito?	// sì sì no no no capisco molto bene // cioè poi non si tratta di essere avvezzi col computer si tratta semplicemente di
ParlaBO	PBA013	329-6	329-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=676912&end=678684	yes	Richiesta di accordo/conferma	_	_	// ma perché siete semi polentoni dai // sì ma sì // a me dà fastidio che bologna sia centro // siamo i meridionali del nord	capito?	// sì sì // eh // siamo i meridionali del nord // è vero // a me dà fastidio che però l~ l''emilia romagna sia // nord // mi dà
ParlaBO	PBA013	770-10	770-10	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1458358&end=1461021	no	_	_	_	lei si è messa con un altro // sì sì no è vero è vero sì sì // ah // la bionda // cugini di campagna era strano però insomma avevi	capito	// // penso fosse (()) la l~ la rossa (()) che in realtà è mora // ah // che si è me~ // mh // forse più ricchi e poveri lo~ mhmh i
ParlaBO	PBA013	1098-0	1098-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2056766&end=2057355	yes	Richiesta di accordo/conferma	_	_	carola? // perché in dialetto la cartola è la cartolina // e le cartoline solitamente son belle da vedere // ah // //	capito?	// #questo mi sa proprio di napoletano però cioè una bella cartola // xx questo // #bella cartola uagliò // // oh // sì // no
ParlaBO	PBA013	1170-1	1170-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2149865&end=2152302	no	_	_	_	per ora a rimini e ravenna // okay // e mh // una mi è piaciuta e l''altra no però vabbè xx lascio prima parlare te poi dico // ho	capito	quella che non ti piace secondo me è rimini // xx // no il contrario ravenna // no // sul serio? ti piace più rimini di // ma s~
ParlaBO	PBA013	1212-10	1212-10	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2228680&end=2233193	yes	Richiesta di accordo/conferma	_	_	più turistica da quel punto di vista // sì infatti io ci sono stata a novembre // cioè però era nel senso non c''era gente	capito?	perché a rimini ci vai in estate // sì sì non è xx // uh d''estate è invivibile per quanta gente c''è // no cioè d''estate // eh io
ParlaBO	PBA013	1774-1	1774-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3114037&end=3115242	yes	Marcatura della conoscenza condivisa	_	_	// // dai sai comunque si parla comunque già all''epoca fece scalpore del fatto un bacio gay // ah // ah alla rai è vero // eh	capito	eh ecco // mi ero dimenticata // siccome adesso le cose sono un po'' cambiate rispetto a quando è uscito l''altra volta //
ParlaBO	PBA013	1789-1	1789-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3139399&end=3140386	yes	Richiesta di accordo/conferma	_	_	proprio non gliene frega proprio niente // di ste cose // i bambini si escono il pisello d~ da in classe però eh no // // sì	capito?	// si cagano addosso i bambini cioè no veramente // xx // sì boh a loro a loro cosa gliene frega x xxxx se due uomini si
ParlaBO	PBB014	8-3	8-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=13463&end=14751	no	_	_	_	intanto ti chiedo tu abiti a bologna? // mh no provincia di modena abito // dove? // savignano sul panaro // ah okay ho	capito	uhm // subito dopo bazzano // quindi insomma non è lontanissimo // no no no no no è // vicino però lavoro a bologna tutto il
ParlaBO	PBB014	359-7	359-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=625403&end=629568	no	_	_	_	// mhmh // // no diventano anche quelle cose lì però a me piace di più insomma // così // quindi insomma urbano da quel che ho	capito	proprio solo esclusivamente urbano non l''hai mai fatto // sì no lo facciamo perchè noi negli anni poi ci hanno rie~ mh //
ParlaTO	PTD021	1710-7	1710-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3244362&end=3246217	no	_	_	_	quella roba lì è dall''altra parte // via reis romoli è dove // esatto // dall''altra parte // ah // ah ho capito sì sì no ho	capito	ho capito // via reis romoli è dove abita giulia // mh mh // sì beh non siamo più in via xxx // sì // no no però era // però // la
KIP	BOA3002	258-4	258-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3002&begin=445761&end=450495	no	_	_	_	per cazziarlo cioè punto // cioè adesso papiri sinceramente di dirgli amore sei la mia vita e tatata // no // no io ho già	capito	il genere nem~ uno io non sono il genere due ho capito il genere il suo quindi // io ho capito il genere dopo che eravamo a un
KIP	BOA3002	259-2	259-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3002&begin=448806&end=453268	no	_	_	_	vita e tatata // no // no io ho già capito il genere nem~ uno io non sono il genere due ho capito il genere il suo quindi // io ho	capito	il genere dopo che eravamo a un compleanno e lui ci ha provato davanti a me con un'' altra spudoratamente // davve~ // già //
KIPasti	KPS010	544-1	544-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=1435593&end=1436690	no	_	_	_	stare un po'' // io non ho mai letto un libro // negli ultimi cinque anni // se non quello su agassi // il gatto che bello // ha	capito	come si fa vedi // eh ma // e vabbè la'' // clara forse da via il gatto mh // quello nuovo? quello che sta perchè? è terribile //
KIPasti	KPS010	652-2	652-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=1754930&end=1756530	no	_	_	_	un''associazione non so // alza un po'' pa'' // ah questo è pinuccio // pinuccio rispondi // pnuccio // puoi giocare // non ho	capito	qual è il problema // hanno trovato un farmaco // però non puo'' accedere a questo farmaco per che cosa per un''errata
KIPasti	KPS011	753-3	753-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS011&begin=1616047&end=1618890	no	_	_	_	vecchio // però ora la canta aggiungendo le parole // mh mh // non voglio andare all''asilo io così capisco // mamma io ho	capito	la signora ci porta all''asilo // no io invece ho capito non voglio andare all''asilo // siccome ha detto che ultimamente
ParlaBO	PBA014	22-2	22-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=43070&end=44068	no	_	_	_	// ah // okay // eh di base perché era // più comodo e c''erano // indirizzi che mi piacevano di più // di più // okay ho	capito	// ehm quindi hai incominciato a stare qui a bologna col lavoro // sì esatto mi sono // diciamo eh // spostato più verso
ParlaBO	PBA014	423-5	423-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=941070&end=942514	no	_	_	_	perchè // son pessimo coi nomi // c''era un irish pub che non era affatto male // vicino a piazza verdi // okay ho capito ho	capito	// adesso non mi viene il nome però // no non lo so neanche io però però ho capito okay // ehm // ohm // pensi magari in futuro
ParlaBO	PBA014	425-9	425-9	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=944240&end=947530	no	_	_	_	// vicino a piazza verdi // okay ho capito ho capito // adesso non mi viene il nome però // no non lo so neanche io però però ho	capito	okay // ehm // ohm // pensi magari in futuro di trasferirti all''estero di lavorare o preferiresti appunto per quello che
KIPasti	KPS002	747-10	747-10	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=1490214&end=1492688	no	_	_	_	male // ops // mannaggia // ha fatto il test tipo cinque volte // non // non l''hanno presa perchè era cattiva e basta hanno	capito	// nel senso non l''hanno presa perchè era cattiva perchè questo si meritava // giustamente // giustamente e quindi poi è
KIPasti	KPS002	753-4	753-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=1507473&end=1510072	yes	Marcatura della conoscenza condivisa	_	_	// bah // no mo è fidanzata con con uno vabbè lei ce l''ha avuta con questa cosa per quelli più grandi ma mo // da quello che ho	capito	ha trentadue anni sto ragazzo // ha lasciato il tizio con cui è stata tipo per cinque anni che sembrava e l''amore della sua
KIPasti	KPS002	973-0	973-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=1994782&end=1995509	no	_	_	_	// vabbè però sai la cina non è un paese è quasi un continente // se non mi hanno dato delle basi buone // ammazza sì si //	capito	// percui mh cioé appunto può darsi pure che mh diciamo certe cose della lingua // sì // è pieno di dialetti poi // che in
KIPasti	KPN003	529-0	529-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1146999&end=1147430	yes	Marcatura della conoscenza condivisa	_	_	// sì ma infatti non xxx sicuro // poi soprattutto se è l''orario in cui i bambini escon da scuola ci son tutti i genitori //	capito	// no ma dillo cioè // vabbè che comunque // ma penso lo saprà quella madre // no no sì sì ma è stata lei a dire subito ah adesso
KIP	BOC1002	225-1	225-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1002&begin=609010&end=609795	no	_	_	_	// mh // cioè un indice dei traduttori lei lo trova invertito // mh mh // perché elenca per cognome non per nome // ho	capito	// almeno di non avere la follia che alle volte si vede // quindi ho sbagliato dappertutto perché // ed è giusta // di
ParlaTO	PTD001	538-1	538-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD001&begin=1646294&end=1646987	no	_	_	_	e qundi anche lì // tu eri identificata come la sorella la sorella di // la moglie di ah la sorella // allora no // hai	capito?	// sì certo // e questa cosa qua devo dire che io son son riuscita a gestirmela bene // mh senza meh // nessuna difficoltà //
ParlaTO	PTD001	677-4	677-4	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD001&begin=1999229&end=2003411	no	_	_	_	di dove andare a mangiare // ah me lo ricordo // me lo ricordo sì sì // cioè per dire perchè a me // noneh // non mi pesa hai	capito	io capisco chi invece va in ansia va // certo // eh non ce la fa ma perchè ognuno di noi // è fatto a modo suo e biso~
ParlaTO	PTD001	1097-1	1097-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD001&begin=3072535&end=3073152	no	_	_	_	arancioni di cognome anche lui // pensa // ma è un''altra stirpe ah // un''altra stirpe // e questo è il nostro paese // ho	capito	// va bene grazie per questa intervista // e grazie per le cose che mi hai raccontato // pergo // okay ho fatto partire //
ParlaBO	PBB005	645-5	645-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB005&begin=1278550&end=1281504	no	_	_	_	della rotonda prima della certosa // sì? // che c''ha un xxx cioè il l~ dallo stradone diciamo così // xx // sì sì sì sì ho	capito	ho capito sì sì // ehm in uno di quei palazzoni che ci sono lì // e lei tipo la sera se anche tornava in autobus // venivano i
ParlaBO	PBB005	668-1	668-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB005&begin=1341249&end=1346961	yes	Richiesta di accordo/conferma	_	_	magari c''era edoardo eccetera così // però se tu passavi la notte così magari ti scocciava anche passare lì in mezzo // eh	capito	se fossi stata una ragazza da sola passare anche lì in mezzo a loro non ti davano una bella impressione // mhmh // ti dico la
ParlaBO	PBB005	682-13	682-13	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB005&begin=1371018&end=1375294	no	_	_	_	xx cioè e // ma va là dai // e sai che // son dei ragazzini // mica e xx // però c''è anche un po'' di pregiudizio xxx non so xxxx	capito?	// xxx un po'' più allerta diciamo non so // sì esatto vedi tu vedi tutti questi gruppettini di ragazzini // che magari
ParlaBO	PBB005	736-5	736-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB005&begin=1495422&end=1497633	no	_	_	_	corona il rosario questa cosa qui per questa penitenza di non so che cosa // vabbè insomma // ed era rimasta sconvolta hai	capito?	// e invece se ci vai xx era era un po'' la penitenza di una volta // che adesso invece non // assolutamente io sono legata al
ParlaBO	PBC024	389-3	389-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=1348210&end=1350910	no	_	_	_	un po'' la va izé un po'' la va ilé eh mh no~ no non fa niente per nessuno // #e la tira a campar et capét // mh mh // certo ho	capito	sì sì sì sì sì // xxx come xxx // ma a te piacerebbe vivere a bologna o stai bene qui? // io // a questo punto non ho non ho più
ParlaBO	PBC024	803-1	803-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=2860240&end=2861340	no	_	_	_	dei cracker eh li ho finiti // e questo è quanto hai capito? // ho capito // eh eh quando lo portavo alla ludoteca // ho	capito	okay okay // che dentro quella eh c''avevano una una una // vasca // una uno // una piscina? // u // una vasca // una vasca // eh
ParlaBO	PBC024	818-1	818-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=2922550&end=2927449	no	_	_	_	le mie lui si erà già tolto le scarpe ed era già dentro le palline di nuovo // e là che nuotava dentro le palline // hai	capito	queste cose qua ti racconto io di cesare // beh giusto va bene giusto giusto // e poi cosa volete ancora? // no ma no direi
ParlaBO	PBC024	887-2	887-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=3151220&end=3154700	no	_	_	_	scelgo il mio // (ride)) // hai capito? // e cesare diceva giusto hai ragione giusto hai ragione nonna fa così // // eh hai	capito	eh e lui d~ // capito sì // chiaro chiaro è chiarissimo // e lui dice~ ma~ ma oh nel~ nel modo che lo diceva era una cosa d~ eh
KIPasti	KPN011	334-7	334-7	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=570438&end=572755	yes	Richiesta di accordo/conferma	_	_	// mhmh // cose così e lei diceva io cioè ormai ci ho fatto l''abitudine // nel senso // cioè non ho paura io di contagiarmi	capito?	// ah okay // sì sì perchè ormai // cioè ormai è il mio lavo~ cioè è // è così // all''inizio avevo un po'' paura adesso // mhmh mh
KIPasti	KPN011	407-1	407-1	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=681149&end=681863	no	_	_	_	me perchè // non era da ricoverare // perchè il tampo~ // eh // esatto ma infatti la dottoressa che ce l''aveva sotto // ho	capito	// quand''è arrivata lì ha detto // secondo me questo è stato un ricovero quasi non dico eccessivo perchè comunque
KIPasti	KPN011	480-0	480-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=796045&end=797281	yes	Richiesta di accordo/conferma	_	_	dal dottore no? // mh // ha chiamato un paio di volte cos~ così anche di più // e loro l''hanno saputo in quel momento //	capito	giorni dopo // ah quindi lui l''aveva // e non // no non aveva ancora il risultato ma non sapeva niente della sua paziente //
KIPasti	KPN011	1527-12	1527-12	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN011&begin=2426712&end=2430039	yes	Richiesta di accordo/conferma	_	_	// sai cosa questo anche là // però guarda com''è venuta // però se tu fai l~ hai la pietra refrattaria non diventa bianca	capito?	// ah famosa per la refrattaria // sai cosa faccio mi metti quella quella quella // eh cosa per riscaldare la piastra? //
ParlaBO	PBA016	587-2	587-2	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA016&begin=967796&end=973028	no	_	_	_	qua vicino alla porta praticamente c''è il portico // mh // che è un posto che fa tipo boh la pizza fino a tarda notte // ah ho	capito	capito quel barazzo sì ci siamo andati anche delle volte secondo me con l''ale dai qu~ con la ros // dove facevano il eh
ParlaBO	PBA016	587-3	587-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA016&begin=967796&end=973028	no	_	_	_	alla porta praticamente c''è il portico // mh // che è un posto che fa tipo boh la pizza fino a tarda notte // ah ho capito	capito	quel barazzo sì ci siamo andati anche delle volte secondo me con l''ale dai qu~ con la ros // dove facevano il eh magic sam
ParlaTO	PTA001	847-3	847-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=1676910&end=1677803	no	_	_	_	in un unico bloccante // mh // e tu invece che infilare quel coso lì // glielo attacchi sui fili sopra // cioè non ho	capito	// dopo te lo faccio vedere // // // eh però mi sa che è quello // mhmh // no // eh eh secondo me sì eh // vabbè // cioè è come se
ParlaTO	PTA001	1013-6	1013-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=1927210&end=1930506	no	_	_	_	veramente un tubo di calcio // ah i terzini sono proprio mh // cioè o quello o la porta o l''arbitro // il guardalinee mah ho	capito	xxxx // sì s~ mh valgon poco // eh l''ossatura della squadra è quella centrale // in mezzo // sì // eh quelli coi piedi
ParlaTO	PTA001	1459-6	1459-6	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=2779410&end=2782410	no	_	_	_	mh non credo particolarmente // non lo so // cioè ne~ nel // xx un po'' è cambiato il discorso // vabbè ma come voglio dire ho	capito	se no rimaniamo a // ma qual è il gioco? // quello che vuoi // cioè eh // se qualcosa non cambiaa quest''ora cioè vivi ancora
ParlaTO	PTA001	2631-5	2631-5	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=5309301&end=5313310	no	_	_	_	cuore delle carte // mi conviene // sì sìsìsì // // guarda un attimo le carte // le mie // mhmh // // // eh quella carta lì ho	capito	qual è è difficile per te da mettere ti aiuto io adesso eh // // però però tu mi devi fare un favore eh poi dopo // allora // //
ParlaTO	PTA001	2668-8	2668-8	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=5384810&end=5388100	no	_	_	_	che // sai cosa faccio? // nel gioco mancano un paio di car~ // io vado sulla giocata monocarta // che sei xxx eh ho capito ho	capito	ho capito // così // e così // hai finito? // no // ce ne ho una in mano // eh ma hai fini~ // eh sì ma hai fini~ passi il turno // ah
KIPasti	KPN026	67-0	67-0	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN026&begin=127700&end=128220	no	_	_	_	vado nei bagni e ritrovo le chiavi // della macchina // che mi avevano rubato // perché una ragazza le aveva riportate //	capito?	// okay // e quindi // una ragazza quella che ti aveva rubato lo zaino // no no le aveva trovate per terra // ah okay // quindi
KIPasti	KPN026	1108-3	1108-3	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN026&begin=1765148&end=1767024	no	_	_	_	portare però non sapeva dov''era cioè mh // boh // vabbè che // i lupetti non chiedono mia dove siamo // cioè // non ho mai	capito	un cazzo dell''orientamento // // // e infatti vai in puglia e ti fregano tutto // ma si posson dire le parolacce? // mah
